code,name,sortorder,Mainpanel,uoanumber,uoaname,Profile,FTE,VeryGood,Good,Average,BelowAverage,unclassified,TOWN,LONGITUDE,LATITUDE,HWVeryGood,HWGood,HWAverage,HWBelowAverage,HWunclassified
10007152,University of Bedfordshire,50,C,19,Business and Management Studies,Impact,14,0,10,90,0,0,LUTON,-0.411382,51.87787,18,82,0,0,0
10007152,University of Bedfordshire,50,C,19,Business and Management Studies,Environment,14,0,12.5,87.5,0,0,LUTON,-0.411382,51.87787,12.5,87.5,0,0,0
10007152,University of Bedfordshire,50,C,19,Business and Management Studies,Overall,14,7,30,55,8,0,LUTON,-0.411382,51.87787,11,58,27,3,1
10007152,University of Bedfordshire,50,C,20,Law,Outputs,5.2,0,38.5,30.7,23.1,7.7,LUTON,-0.411382,51.87787,,,,,
10007152,University of Bedfordshire,50,C,20,Law,Impact,5.2,0,0,100,0,0,LUTON,-0.411382,51.87787,,,,,
10007152,University of Bedfordshire,50,C,20,Law,Environment,5.2,0,0,25,62.5,12.5,LUTON,-0.411382,51.87787,,,,,
10007152,University of Bedfordshire,50,C,20,Law,Overall,5.2,0,25,44,24,7,LUTON,-0.411382,51.87787,,,,,
10007152,University of Bedfordshire,50,C,22,Social Work and Social Policy,Outputs,14.2,25,41.7,29.1,4.2,0,LUTON,-0.411382,51.87787,,,,,
10007152,University of Bedfordshire,50,C,22,Social Work and Social Policy,Impact,14.2,60,40,0,0,0,LUTON,-0.411382,51.87787,,,,,
10007152,University of Bedfordshire,50,C,22,Social Work and Social Policy,Environment,14.2,12.5,87.5,0,0,0,LUTON,-0.411382,51.87787,,,,,
10007152,University of Bedfordshire,50,C,22,Social Work and Social Policy,Overall,14.2,30,48,19,3,0,LUTON,-0.411382,51.87787,,,,,
10007152,University of Bedfordshire,50,C,25,Education,Outputs,8.4,18.8,37.5,34.3,9.4,0,LUTON,-0.411382,51.87787,,,,,
10007152,University of Bedfordshire,50,C,25,Education,Impact,8.4,0,0,60,40,0,LUTON,-0.411382,51.87787,,,,,
10007152,University of Bedfordshire,50,C,25,Education,Environment,8.4,0,0,37.5,62.5,0,LUTON,-0.411382,51.87787,,,,,
10007152,University of Bedfordshire,50,C,25,Education,Overall,8.4,12,25,40,23,0,LUTON,-0.411382,51.87787,,,,,
10007152,University of Bedfordshire,50,C,26,"Sport and Exercise Sciences, Leisure and Tourism",Outputs,19.4,14.5,33.3,47.9,2.9,1.4,LUTON,-0.411382,51.87787,,,,,
10007152,University of Bedfordshire,50,C,26,"Sport and Exercise Sciences, Leisure and Tourism",Impact,19.4,0,13.3,60,26.7,0,LUTON,-0.411382,51.87787,,,,,
10007152,University of Bedfordshire,50,C,26,"Sport and Exercise Sciences, Leisure and Tourism",Environment,19.4,0,50,50,0,0,LUTON,-0.411382,51.87787,,,,,
10007152,University of Bedfordshire,50,C,26,"Sport and Exercise Sciences, Leisure and Tourism",Overall,19.4,9,32,51,7,1,LUTON,-0.411382,51.87787,,,,,
10007152,University of Bedfordshire,50,D,29,English Language and Literature,Outputs,9,33.3,33.4,33.3,0,0,LUTON,-0.411382,51.87787,,,,,
10007152,University of Bedfordshire,50,D,29,English Language and Literature,Impact,9,100,0,0,0,0,LUTON,-0.411382,51.87787,,,,,
10007152,University of Bedfordshire,50,D,29,English Language and Literature,Environment,9,20,80,0,0,0,LUTON,-0.411382,51.87787,,,,,
10007152,University of Bedfordshire,50,D,29,English Language and Literature,Overall,9,45,33,22,0,0,LUTON,-0.411382,51.87787,,,,,
10007152,University of Bedfordshire,50,D,35,"Music, Drama, Dance and Performing Arts",Outputs,6.8,16.7,12.5,33.3,20.8,16.7,LUTON,-0.411382,51.87787,,,,,
10007152,University of Bedfordshire,50,D,35,"Music, Drama, Dance and Performing Arts",Impact,6.8,0,0,60,40,0,LUTON,-0.411382,51.87787,,,,,
10007152,University of Bedfordshire,50,D,35,"Music, Drama, Dance and Performing Arts",Environment,6.8,0,10,40,50,0,LUTON,-0.411382,51.87787,,,,,
10007152,University of Bedfordshire,50,D,35,"Music, Drama, Dance and Performing Arts",Overall,6.8,11,9,40,29,11,LUTON,-0.411382,51.87787,,,,,
10007152,University of Bedfordshire,50,D,36,"Communication, Cultural and Media Studies, Library and Information Management",Outputs,11.5,14.3,38.1,33.3,14.3,0,LUTON,-0.411382,51.87787,,,,,
10007152,University of Bedfordshire,50,D,36,"Communication, Cultural and Media Studies, Library and Information Management",Impact,11.5,0,60,40,0,0,LUTON,-0.411382,51.87787,,,,,
10007152,University of Bedfordshire,50,D,36,"Communication, Cultural and Media Studies, Library and Information Management",Environment,11.5,0,60,40,0,0,LUTON,-0.411382,51.87787,,,,,
10007152,University of Bedfordshire,50,D,36,"Communication, Cultural and Media Studies, Library and Information Management",Overall,11.5,9,46,36,9,0,LUTON,-0.411382,51.87787,,,,,
10007760,Birkbeck College,60,A,4,"Psychology, Psychiatry and Neuroscience",Outputs,28.35,38.5,45.1,12.3,3.3,0.8,LONDON,-0.127819,51.520998,6.4,31.9,55.3,4.3,2.1
10007760,Birkbeck College,60,A,4,"Psychology, Psychiatry and Neuroscience",Impact,28.35,100,0,0,0,0,LONDON,-0.127819,51.520998,80,20,0,0,0
10007760,Birkbeck College,60,A,4,"Psychology, Psychiatry and Neuroscience",Environment,28.35,100,0,0,0,0,LONDON,-0.127819,51.520998,0,75,25,0,0
10007760,Birkbeck College,60,A,4,"Psychology, Psychiatry and Neuroscience",Overall,28.35,60,29,8,2,1,LONDON,-0.127819,51.520998,20,36,40,3,1
10007760,Birkbeck College,60,A,5,Biological Sciences,Outputs,21.2,36.8,40.9,19.8,1.5,1,LONDON,-0.127819,51.520998,,,,,
10007760,Birkbeck College,60,A,5,Biological Sciences,Impact,21.2,44,38,14,0,4,LONDON,-0.127819,51.520998,,,,,
10007760,Birkbeck College,60,A,5,Biological Sciences,Environment,21.2,87.5,12.5,0,0,0,LONDON,-0.127819,51.520998,,,,,
10007760,Birkbeck College,60,A,5,Biological Sciences,Overall,21.2,46,36,16,1,1,LONDON,-0.127819,51.520998,,,,,
10007760,Birkbeck College,60,B,7,Earth Systems and Environmental Sciences,Outputs,9,22.8,67.3,8,1.9,0,LONDON,-0.127819,51.520998,4.9,60.7,29.5,4.9,0
10007760,Birkbeck College,60,B,7,Earth Systems and Environmental Sciences,Impact,9,60,32,8,0,0,LONDON,-0.127819,51.520998,13.3,86.7,0,0,0
10007760,Birkbeck College,60,B,7,Earth Systems and Environmental Sciences,Environment,9,50,50,0,0,0,LONDON,-0.127819,51.520998,0,100,0,0,0
10007760,Birkbeck College,60,B,7,Earth Systems and Environmental Sciences,Overall,9,34,58,7,1,0,LONDON,-0.127819,51.520998,6,72,19,3,0
10007760,Birkbeck College,60,B,11,Computer Science and Informatics,Outputs,18.8,32.3,45.1,16.1,6.5,0,LONDON,-0.127819,51.520998,12.1,53.8,27.5,6.6,0
10007760,Birkbeck College,60,B,11,Computer Science and Informatics,Impact,18.8,0,63.3,10,26.7,0,LONDON,-0.127819,51.520998,40,60,0,0,0
10007760,Birkbeck College,60,B,11,Computer Science and Informatics,Environment,18.8,0,35,50,15,0,LONDON,-0.127819,51.520998,50,50,0,0,0
10007760,Birkbeck College,60,B,11,Computer Science and Informatics,Overall,18.8,21,47,20,12,0,LONDON,-0.127819,51.520998,23,55,18,4,0
10007760,Birkbeck College,60,C,18,Economics and Econometrics,Outputs,25.15,10.3,47.4,37.1,4.2,1,LONDON,-0.127819,51.520998,,,,,
10007760,Birkbeck College,60,C,18,Economics and Econometrics,Impact,25.15,0,70,20,10,0,LONDON,-0.127819,51.520998,,,,,
10007760,Birkbeck College,60,C,18,Economics and Econometrics,Environment,25.15,0,50,50,0,0,LONDON,-0.127819,51.520998,,,,,
10007760,Birkbeck College,60,C,18,Economics and Econometrics,Overall,25.15,7,52,36,4,1,LONDON,-0.127819,51.520998,,,,,
10007760,Birkbeck College,60,C,19,Business and Management Studies,Outputs,30.1,12.6,35,40.7,11.7,0,LONDON,-0.127819,51.520998,8.4,44.5,41.2,5.1,0.8
10007760,Birkbeck College,60,C,19,Business and Management Studies,Impact,30.1,10,50,40,0,0,LONDON,-0.127819,51.520998,18,82,0,0,0
10007760,Birkbeck College,60,C,19,Business and Management Studies,Environment,30.1,0,37.5,50,12.5,0,LONDON,-0.127819,51.520998,12.5,87.5,0,0,0
10007760,Birkbeck College,60,C,19,Business and Management Studies,Overall,30.1,10,39,42,9,0,LONDON,-0.127819,51.520998,11,58,27,3,1
10007760,Birkbeck College,60,C,20,Law,Outputs,27.24,17,53,28,2,0,LONDON,-0.127819,51.520998,,,,,
10007760,Birkbeck College,60,C,20,Law,Impact,27.24,20,40,40,0,0,LONDON,-0.127819,51.520998,,,,,
10007760,Birkbeck College,60,C,20,Law,Environment,27.24,62.5,37.5,0,0,0,LONDON,-0.127819,51.520998,,,,,
10007760,Birkbeck College,60,C,20,Law,Overall,27.24,24,49,26,1,0,LONDON,-0.127819,51.520998,,,,,
10007760,Birkbeck College,60,C,21,Politics and International Studies,Outputs,12.8,25,43.2,25,6.8,0,LONDON,-0.127819,51.520998,,,,,
10007760,Birkbeck College,60,C,21,Politics and International Studies,Impact,12.8,40,50,10,0,0,LONDON,-0.127819,51.520998,,,,,
10007760,Birkbeck College,60,C,21,Politics and International Studies,Environment,12.8,37.5,25,37.5,0,0,LONDON,-0.127819,51.520998,,,,,
10007760,Birkbeck College,60,C,21,Politics and International Studies,Overall,12.8,30,42,24,4,0,LONDON,-0.127819,51.520998,,,,,
10007760,Birkbeck College,60,C,23,Sociology,Outputs,26.25,18.8,48.9,30.2,2.1,0,LONDON,-0.127819,51.520998,,,,,
10007760,Birkbeck College,60,C,23,Sociology,Impact,26.25,40,50,10,0,0,LONDON,-0.127819,51.520998,,,,,
10007760,Birkbeck College,60,C,23,Sociology,Environment,26.25,12.5,50,37.5,0,0,LONDON,-0.127819,51.520998,,,,,
10007760,Birkbeck College,60,C,23,Sociology,Overall,26.25,22,49,28,1,0,LONDON,-0.127819,51.520998,,,,,
10007760,Birkbeck College,60,D,28,Modern Languages and Linguistics,Outputs,25.45,20.4,41.7,36,1.9,0,LONDON,-0.127819,51.520998,15.4,28.2,38.5,15.3,2.6
10007760,Birkbeck College,60,D,28,Modern Languages and Linguistics,Impact,25.45,30,60,10,0,0,LONDON,-0.127819,51.520998,90,10,0,0,0
10007760,Birkbeck College,60,D,28,Modern Languages and Linguistics,Environment,25.45,20,80,0,0,0,LONDON,-0.127819,51.520998,30,70,0,0,0
10007760,Birkbeck College,60,D,28,Modern Languages and Linguistics,Overall,25.45,22,51,26,1,0,LONDON,-0.127819,51.520998,33,30,25,10,2
10007760,Birkbeck College,60,D,29,English Language and Literature,Outputs,33.7,23.2,47.5,23.2,5.1,1,LONDON,-0.127819,51.520998,,,,,
10007760,Birkbeck College,60,D,29,English Language and Literature,Impact,33.7,10,60,30,0,0,LONDON,-0.127819,51.520998,,,,,
10007760,Birkbeck College,60,D,29,English Language and Literature,Environment,33.7,40,60,0,0,0,LONDON,-0.127819,51.520998,,,,,
10007760,Birkbeck College,60,D,29,English Language and Literature,Overall,33.7,23,52,21,3,1,LONDON,-0.127819,51.520998,,,,,
10007760,Birkbeck College,60,D,30,History,Outputs,35.63,35.3,42.1,20.3,1.5,0.8,LONDON,-0.127819,51.520998,,,,,
10007760,Birkbeck College,60,D,30,History,Impact,35.63,32,68,0,0,0,LONDON,-0.127819,51.520998,,,,,
10007760,Birkbeck College,60,D,30,History,Environment,35.63,40,60,0,0,0,LONDON,-0.127819,51.520998,,,,,
10007760,Birkbeck College,60,D,30,History,Overall,35.63,35,50,14,0,1,LONDON,-0.127819,51.520998,,,,,
10007760,Birkbeck College,60,D,32,Philosophy,Outputs,12.3,37.5,35.4,27.1,0,0,LONDON,-0.127819,51.520998,,,,,
10007760,Birkbeck College,60,D,32,Philosophy,Impact,12.3,40,30,30,0,0,LONDON,-0.127819,51.520998,,,,,
10007760,Birkbeck College,60,D,32,Philosophy,Environment,12.3,0,80,20,0,0,LONDON,-0.127819,51.520998,,,,,
10007760,Birkbeck College,60,D,32,Philosophy,Overall,12.3,32,41,27,0,0,LONDON,-0.127819,51.520998,,,,,
10007760,Birkbeck College,60,D,34,"Art and Design: History, Practice and Theory",Outputs,21.79,12.8,42.3,38.5,6.4,0,LONDON,-0.127819,51.520998,7.4,33.3,29.7,22.2,7.4
10007760,Birkbeck College,60,D,34,"Art and Design: History, Practice and Theory",Impact,21.79,40,60,0,0,0,LONDON,-0.127819,51.520998,90,10,0,0,0
10007760,Birkbeck College,60,D,34,"Art and Design: History, Practice and Theory",Environment,21.79,50,50,0,0,0,LONDON,-0.127819,51.520998,70,30,0,0,0
10007760,Birkbeck College,60,D,34,"Art and Design: History, Practice and Theory",Overall,21.79,24,47,25,4,0,LONDON,-0.127819,51.520998,33,28,20,14,5
10006840,University of Birmingham,70,A,1,Clinical Medicine,Outputs,164.15,17,55.7,24.6,1.1,1.6,BIRMINGHAM,-1.930855,52.448986,,,,,
10006840,University of Birmingham,70,A,1,Clinical Medicine,Impact,164.15,54.1,36.5,9.4,0,0,BIRMINGHAM,-1.930855,52.448986,,,,,
10006840,University of Birmingham,70,A,1,Clinical Medicine,Environment,164.15,37.5,62.5,0,0,0,BIRMINGHAM,-1.930855,52.448986,,,,,
10006840,University of Birmingham,70,A,1,Clinical Medicine,Overall,164.15,27,53,18,1,1,BIRMINGHAM,-1.930855,52.448986,,,,,
10006840,University of Birmingham,70,A,2,"Public Health, Health Services and Primary Care",Outputs,44.7,24.7,50,22.7,2.6,0,BIRMINGHAM,-1.930855,52.448986,,,,,
10006840,University of Birmingham,70,A,2,"Public Health, Health Services and Primary Care",Impact,44.7,58,42,0,0,0,BIRMINGHAM,-1.930855,52.448986,,,,,
10006840,University of Birmingham,70,A,2,"Public Health, Health Services and Primary Care",Environment,44.7,12.5,87.5,0,0,0,BIRMINGHAM,-1.930855,52.448986,,,,,
10006840,University of Birmingham,70,A,2,"Public Health, Health Services and Primary Care",Overall,44.7,30,54,14,2,0,BIRMINGHAM,-1.930855,52.448986,,,,,
10006840,University of Birmingham,70,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",Outputs,15.9,19.7,78.8,1.5,0,0,BIRMINGHAM,-1.930855,52.448986,,,,,
10006840,University of Birmingham,70,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",Impact,15.9,60,40,0,0,0,BIRMINGHAM,-1.930855,52.448986,,,,,
10006840,University of Birmingham,70,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",Environment,15.9,37.5,62.5,0,0,0,BIRMINGHAM,-1.930855,52.448986,,,,,
10006840,University of Birmingham,70,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",Overall,15.9,30,69,1,0,0,BIRMINGHAM,-1.930855,52.448986,,,,,
10006840,University of Birmingham,70,A,4,"Psychology, Psychiatry and Neuroscience",Outputs,40.8,36.6,45.8,16.9,0,0.7,BIRMINGHAM,-1.930855,52.448986,6.4,31.9,55.3,4.3,2.1
10006840,University of Birmingham,70,A,4,"Psychology, Psychiatry and Neuroscience",Impact,40.8,68,32,0,0,0,BIRMINGHAM,-1.930855,52.448986,80,20,0,0,0
10006840,University of Birmingham,70,A,4,"Psychology, Psychiatry and Neuroscience",Environment,40.8,100,0,0,0,0,BIRMINGHAM,-1.930855,52.448986,0,75,25,0,0
10006840,University of Birmingham,70,A,4,"Psychology, Psychiatry and Neuroscience",Overall,40.8,52,37,11,0,0,BIRMINGHAM,-1.930855,52.448986,20,36,40,3,1
10006840,University of Birmingham,70,A,5,Biological Sciences,Outputs,42.8,35,59.3,2.8,0.8,2.1,BIRMINGHAM,-1.930855,52.448986,,,,,
10006840,University of Birmingham,70,A,5,Biological Sciences,Impact,42.8,10,66,24,0,0,BIRMINGHAM,-1.930855,52.448986,,,,,
10006840,University of Birmingham,70,A,5,Biological Sciences,Environment,42.8,50,50,0,0,0,BIRMINGHAM,-1.930855,52.448986,,,,,
10006840,University of Birmingham,70,A,5,Biological Sciences,Overall,42.8,32,59,7,1,1,BIRMINGHAM,-1.930855,52.448986,,,,,
10006840,University of Birmingham,70,B,7,Earth Systems and Environmental Sciences,Outputs,28.2,17,72.6,10.4,0,0,BIRMINGHAM,-1.930855,52.448986,4.9,60.7,29.5,4.9,0
10006840,University of Birmingham,70,B,7,Earth Systems and Environmental Sciences,Impact,28.2,10,90,0,0,0,BIRMINGHAM,-1.930855,52.448986,13.3,86.7,0,0,0
10006840,University of Birmingham,70,B,7,Earth Systems and Environmental Sciences,Environment,28.2,0,100,0,0,0,BIRMINGHAM,-1.930855,52.448986,0,100,0,0,0
10006840,University of Birmingham,70,B,7,Earth Systems and Environmental Sciences,Overall,28.2,13,80,7,0,0,BIRMINGHAM,-1.930855,52.448986,6,72,19,3,0
10006840,University of Birmingham,70,B,8,Chemistry,Outputs,28,13.8,81.6,4.6,0,0,BIRMINGHAM,-1.930855,52.448986,15,79.7,5.3,0,0
10006840,University of Birmingham,70,B,8,Chemistry,Impact,28,0,80,20,0,0,BIRMINGHAM,-1.930855,52.448986,10,80,10,0,0
10006840,University of Birmingham,70,B,8,Chemistry,Environment,28,15,65,20,0,0,BIRMINGHAM,-1.930855,52.448986,0,60,40,0,0
10006840,University of Birmingham,70,B,8,Chemistry,Overall,28,11,79,10,0,0,BIRMINGHAM,-1.930855,52.448986,12,77,11,0,0
10006840,University of Birmingham,70,B,9,Physics,Outputs,39,22.9,67.5,9,0.6,0,BIRMINGHAM,-1.930855,52.448986,21.5,73.4,5.1,0,0
10006840,University of Birmingham,70,B,9,Physics,Impact,39,24,26,42,8,0,BIRMINGHAM,-1.930855,52.448986,50,36.7,13.3,0,0
10006840,University of Birmingham,70,B,9,Physics,Environment,39,25,75,0,0,0,BIRMINGHAM,-1.930855,52.448986,10,65,25,0,0
10006840,University of Birmingham,70,B,9,Physics,Overall,39,23,61,14,2,0,BIRMINGHAM,-1.930855,52.448986,25,65,10,0,0
10006840,University of Birmingham,70,B,10,Mathematical Sciences,Outputs,40,20.5,67.6,11.2,0,0.7,BIRMINGHAM,-1.930855,52.448986,21.9,60.7,17.1,0.3,0
10006840,University of Birmingham,70,B,10,Mathematical Sciences,Impact,40,10,42,32,0,16,BIRMINGHAM,-1.930855,52.448986,30,54,16,0,0
10006840,University of Birmingham,70,B,10,Mathematical Sciences,Environment,40,0,85,15,0,0,BIRMINGHAM,-1.930855,52.448986,60,40,0,0,0
10006840,University of Birmingham,70,B,10,Mathematical Sciences,Overall,40,15,65,16,0,4,BIRMINGHAM,-1.930855,52.448986,29,56,15,0,0
10006840,University of Birmingham,70,B,11,Computer Science and Informatics,Outputs,40.6,28.7,49.6,19.8,0.6,1.3,BIRMINGHAM,-1.930855,52.448986,12.1,53.8,27.5,6.6,0
10006840,University of Birmingham,70,B,11,Computer Science and Informatics,Impact,40.6,52,48,0,0,0,BIRMINGHAM,-1.930855,52.448986,40,60,0,0,0
10006840,University of Birmingham,70,B,11,Computer Science and Informatics,Environment,40.6,0,100,0,0,0,BIRMINGHAM,-1.930855,52.448986,50,50,0,0,0
10006840,University of Birmingham,70,B,11,Computer Science and Informatics,Overall,40.6,29,57,13,0,1,BIRMINGHAM,-1.930855,52.448986,23,55,18,4,0
10006840,University of Birmingham,70,B,12,"Aeronautical, Mechanical, Chemical and Manufacturing Engineering",Outputs,21,16,65.5,18.5,0,0,BIRMINGHAM,-1.930855,52.448986,,,,,
10006840,University of Birmingham,70,B,12,"Aeronautical, Mechanical, Chemical and Manufacturing Engineering",Impact,21,10,76.7,13.3,0,0,BIRMINGHAM,-1.930855,52.448986,,,,,
10006840,University of Birmingham,70,B,12,"Aeronautical, Mechanical, Chemical and Manufacturing Engineering",Environment,21,10,90,0,0,0,BIRMINGHAM,-1.930855,52.448986,,,,,
10006840,University of Birmingham,70,B,12,"Aeronautical, Mechanical, Chemical and Manufacturing Engineering",Overall,21,14,71,15,0,0,BIRMINGHAM,-1.930855,52.448986,,,,,
10006840,University of Birmingham,70,B,12,"Aeronautical, Mechanical, Chemical and Manufacturing Engineering",Outputs,32.5,14,65.8,20.2,0,0,BIRMINGHAM,-1.930855,52.448986,,,,,
10006840,University of Birmingham,70,B,12,"Aeronautical, Mechanical, Chemical and Manufacturing Engineering",Impact,32.5,70,30,0,0,0,BIRMINGHAM,-1.930855,52.448986,,,,,
10006840,University of Birmingham,70,B,12,"Aeronautical, Mechanical, Chemical and Manufacturing Engineering",Environment,32.5,25,75,0,0,0,BIRMINGHAM,-1.930855,52.448986,,,,,
10006840,University of Birmingham,70,B,12,"Aeronautical, Mechanical, Chemical and Manufacturing Engineering",Overall,32.5,27,60,13,0,0,BIRMINGHAM,-1.930855,52.448986,,,,,
10006840,University of Birmingham,70,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",Outputs,26.2,12,66.7,18.5,1.9,0.9,BIRMINGHAM,-1.930855,52.448986,,,,,
10006840,University of Birmingham,70,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",Impact,26.2,30,70,0,0,0,BIRMINGHAM,-1.930855,52.448986,,,,,
10006840,University of Birmingham,70,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",Environment,26.2,0,100,0,0,0,BIRMINGHAM,-1.930855,52.448986,,,,,
10006840,University of Birmingham,70,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",Overall,26.2,14,72,12,1,1,BIRMINGHAM,-1.930855,52.448986,,,,,
10006840,University of Birmingham,70,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",Outputs,29.1,19.2,65.8,10,4.2,0.8,BIRMINGHAM,-1.930855,52.448986,,,,,
10006840,University of Birmingham,70,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",Impact,29.1,50,30,10,10,0,BIRMINGHAM,-1.930855,52.448986,,,,,
10006840,University of Birmingham,70,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",Environment,29.1,55,45,0,0,0,BIRMINGHAM,-1.930855,52.448986,,,,,
10006840,University of Birmingham,70,B,13,"Electrical and Electronic Engineering, Metallurgy and Materials",Overall,29.1,31,55,9,4,1,BIRMINGHAM,-1.930855,52.448986,,,,,
10006840,University of Birmingham,70,B,14,Civil and Construction Engineering,Outputs,18.1,6,59.7,28.3,6,0,BIRMINGHAM,-1.930855,52.448986,,,,,
10006840,University of Birmingham,70,B,14,Civil and Construction Engineering,Impact,18.1,13.3,50,36.7,0,0,BIRMINGHAM,-1.930855,52.448986,,,,,
10006840,University of Birmingham,70,B,14,Civil and Construction Engineering,Environment,18.1,0,70,30,0,0,BIRMINGHAM,-1.930855,52.448986,,,,,
